#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
672191,accessory,1,1,,1,,,
672191,accessory,3,1,,1,,,
672191,accessory,4,1,,1,,,
672201,accessory,1,1,,,,1,
672201,accessory,2,1,,,,1,
672201,accessory,3,1,,,,1,
672204,accessory,1,1,,1,,,
672204,accessory,3,1,,1,,,
672204,accessory,4,1,,1,,,
672220,accessory,1,1,,,,1,
672220,accessory,2,1,,,,1,
672220,accessory,3,1,,,,1,
672223,accessory,1,1,,1,1,,
672223,accessory,4,1,,1,1,,
672226,accessory,1,1,,1,,,
672226,accessory,3,1,,1,,,
672226,accessory,4,1,,1,,,
672229,accessory,1,1,,1,,,
672229,accessory,3,1,,1,,,
672229,accessory,4,1,,1,,,
672233,accessory,1,1,,,,1,
672233,accessory,2,1,,,,1,
672233,accessory,3,1,,,,1,
672235,accessory,1,1,,,1,,
672235,accessory,2,1,,,1,,
672235,accessory,4,1,,,1,,
672238,core,2,2,1,,1,1,
672240,accessory,1,1,,1,,,
672240,accessory,3,1,,1,,,
672240,accessory,4,1,,1,,,
672260,accessory,3,2,1,2,,2,
672261,accessory,1,1,,1,,1,
672261,accessory,3,1,,1,,1,
672262,accessory,1,1,,1,,1,
672262,accessory,3,1,,1,,1,
672265,accessory,1,1,,,1,,
672265,accessory,2,1,,,1,,
672265,accessory,4,1,,,1,,
672266,accessory,1,1,,,1,,
672266,accessory,2,1,,,1,,
672266,accessory,4,1,,,1,,
672269,accessory,1,1,,,,1,
672269,accessory,2,1,,,,1,
672269,accessory,3,1,,,,1,
672274,accessory,1,1,,1,,1,
672274,accessory,3,1,,1,,1,
672276,accessory,1,1,,,1,,
672276,accessory,2,1,,,1,,
672276,accessory,4,1,,,1,,
672278,accessory,1,1,,1,,,
672278,accessory,3,1,,1,,,
672278,accessory,4,1,,1,,,
672279,accessory,1,1,,1,,1,
672279,accessory,3,1,,1,,1,
672280,accessory,1,1,,,,1,
672280,accessory,2,1,,,,1,
672280,accessory,3,1,,,,1,
672283,accessory,3,2,1,2,,2,
672284,accessory,1,1,,,1,,
672284,accessory,2,1,,,1,,
672284,accessory,4,1,,,1,,
672289,accessory,1,1,,,1,,
672289,accessory,2,1,,,1,,
672289,accessory,4,1,,,1,,
672294,accessory,1,1,,,,1,
672294,accessory,2,1,,,,1,
672294,accessory,3,1,,,,1,
672295,core,4,7,3,5,4,,
672296,core,4,3,1,1,2,,
672297,accessory,4,3,1,3,3,,
672326,accessory,1,2,,2,2,1,
672330,accessory,1,1,,,,1,
672330,accessory,2,1,,,,1,
672330,accessory,3,1,,,,1,
672331,accessory,1,1,,,,1,
672331,accessory,2,1,,,,1,
672331,accessory,3,1,,,,1,
672337,accessory,1,1,,,,1,
672337,accessory,2,1,,,,1,
672337,accessory,3,1,,,,1,
672338,accessory,2,1,1,,,1,
672338,accessory,3,1,1,,,1,
672339,core,1,2,,1,,1,
672339,core,3,2,,1,,1,
672354,accessory,1,1,,,,1,
672354,accessory,2,1,,,,1,
672354,accessory,3,1,,,,1,
672365,accessory,1,1,,,1,,
672365,accessory,2,1,,,1,,
672365,accessory,4,1,,,1,,
672368,accessory,1,1,,1,,,
672368,accessory,3,1,,1,,,
672368,accessory,4,1,,1,,,
672369,accessory,3,1,1,1,,,
672369,accessory,4,1,1,1,,,
672380,accessory,1,1,,1,,,
672380,accessory,3,1,,1,,,
672380,accessory,4,1,,1,,,
672381,accessory,2,1,1,,1,,
672381,accessory,4,1,1,,1,,
672385,accessory,1,1,,1,,,
672385,accessory,3,1,,1,,,
672385,accessory,4,1,,1,,,
672386,accessory,1,1,,1,,,
672386,accessory,3,1,,1,,,
672386,accessory,4,1,,1,,,
672387,accessory,2,1,1,,1,,
672387,accessory,4,1,1,,1,,
672388,accessory,1,1,,,1,1,
672388,accessory,2,1,,,1,1,
672389,accessory,1,1,,,1,,
672389,accessory,2,1,,,1,,
672389,accessory,4,1,,,1,,
672390,accessory,1,1,,,1,,
672390,accessory,2,1,,,1,,
672390,accessory,4,1,,,1,,
672395,accessory,1,1,,1,,1,
672395,accessory,3,1,,1,,1,
672398,accessory,1,1,,1,,1,
672398,accessory,3,1,,1,,1,
672402,accessory,1,1,,1,1,,
672402,accessory,4,1,,1,1,,
672405,accessory,1,1,,,1,,
672405,accessory,2,1,,,1,,
672405,accessory,4,1,,,1,,
672406,accessory,2,2,2,,,2,
672406,accessory,3,2,2,,,2,
672407,accessory,1,1,,,1,,
672407,accessory,2,1,,,1,,
672407,accessory,4,1,,,1,,
672410,accessory,1,1,,1,,,
672410,accessory,3,1,,1,,,
672410,accessory,4,1,,1,,,
672417,accessory,1,1,,,1,,
672417,accessory,2,1,,,1,,
672417,accessory,4,1,,,1,,
672420,accessory,1,1,,1,,1,
672420,accessory,3,1,,1,,1,
672423,accessory,1,1,,1,,1,
672423,accessory,3,1,,1,,1,
672434,accessory,1,1,,1,,,
672434,accessory,3,1,,1,,,
672434,accessory,4,1,,1,,,
672438,accessory,1,1,,,1,,
672438,accessory,2,1,,,1,,
672438,accessory,4,1,,,1,,
672445,accessory,1,1,,,1,1,
672445,accessory,2,1,,,1,1,
672446,accessory,1,1,,,1,1,
672446,accessory,2,1,,,1,1,
672449,core,1,2,,1,1,1,
672456,accessory,1,1,,,,1,
672456,accessory,2,1,,,,1,
672456,accessory,3,1,,,,1,
672475,accessory,1,1,,1,,1,
672475,accessory,3,1,,1,,1,
672479,accessory,1,1,,1,,,
672479,accessory,3,1,,1,,,
672479,accessory,4,1,,1,,,
672482,accessory,3,2,1,2,,2,
672486,accessory,1,1,,,,1,
672486,accessory,2,1,,,,1,
672486,accessory,3,1,,,,1,
672487,accessory,1,1,,,1,1,
672487,accessory,2,1,,,1,1,
672488,accessory,2,1,1,,,1,
672488,accessory,3,1,1,,,1,
672490,accessory,1,1,,1,,,
672490,accessory,3,1,,1,,,
672490,accessory,4,1,,1,,,
672491,accessory,2,1,1,,,1,
672491,accessory,3,1,1,,,1,
672492,accessory,1,1,,,1,,
672492,accessory,2,1,,,1,,
672492,accessory,4,1,,,1,,
672493,accessory,1,1,,1,1,,
672493,accessory,4,1,,1,1,,
672495,accessory,1,1,,1,,1,
672495,accessory,3,1,,1,,1,
672496,accessory,1,1,,1,,,
672496,accessory,3,1,,1,,,
672496,accessory,4,1,,1,,,
672508,accessory,1,1,,,1,,
672508,accessory,2,1,,,1,,
672508,accessory,4,1,,,1,,
672509,accessory,1,1,,1,1,,
672509,accessory,4,1,,1,1,,
672513,core,1,2,,1,,1,
672513,core,3,2,,1,,1,
672524,accessory,1,1,,,,1,
672524,accessory,2,1,,,,1,
672524,accessory,3,1,,,,1,
672525,accessory,1,1,,1,,1,
672525,accessory,3,1,,1,,1,
672528,accessory,1,1,,,1,,
672528,accessory,2,1,,,1,,
672528,accessory,4,1,,,1,,
672529,accessory,1,1,,,1,,
672529,accessory,2,1,,,1,,
672529,accessory,4,1,,,1,,
672533,accessory,1,1,,,,1,
672533,accessory,2,1,,,,1,
672533,accessory,3,1,,,,1,
672579,accessory,1,1,,,,1,
672579,accessory,2,1,,,,1,
672579,accessory,3,1,,,,1,
672580,accessory,1,1,,,1,,
672580,accessory,2,1,,,1,,
672580,accessory,4,1,,,1,,
672589,accessory,1,1,,,1,,
672589,accessory,2,1,,,1,,
672589,accessory,4,1,,,1,,
672592,accessory,1,2,,,,2,
672592,accessory,2,2,,,,2,
672592,accessory,3,2,,,,2,
672594,accessory,1,1,,,,1,
672594,accessory,2,1,,,,1,
672594,accessory,3,1,,,,1,
672595,accessory,2,1,1,,,1,
672595,accessory,3,1,1,,,1,
672596,accessory,1,1,,,1,1,
672596,accessory,2,1,,,1,1,
672602,core,1,2,,1,1,1,
672603,core,3,2,1,1,,1,
672606,accessory,1,1,,1,,1,
672606,accessory,3,1,,1,,1,
672608,accessory,1,1,,1,,1,
672608,accessory,3,1,,1,,1,
672609,accessory,1,1,,1,,1,
672609,accessory,3,1,,1,,1,
672611,accessory,1,1,,1,,1,
672611,accessory,3,1,,1,,1,
672616,accessory,1,1,,,1,,
672616,accessory,2,1,,,1,,
672616,accessory,4,1,,,1,,
672621,accessory,1,1,,,1,,
672621,accessory,2,1,,,1,,
672621,accessory,4,1,,,1,,
672622,accessory,1,1,,,1,,
672622,accessory,2,1,,,1,,
672622,accessory,4,1,,,1,,
672626,accessory,1,1,,1,,,
672626,accessory,3,1,,1,,,
672626,accessory,4,1,,1,,,
672627,accessory,2,1,1,,,,
672627,accessory,3,1,1,,,,
672627,accessory,4,1,1,,,,
672628,accessory,2,1,1,,1,,
672628,accessory,4,1,1,,1,,
672629,accessory,1,1,,1,,1,
672629,accessory,3,1,,1,,1,
672635,accessory,1,1,,1,,1,
672635,accessory,3,1,,1,,1,
672640,accessory,1,1,,1,1,,
672640,accessory,4,1,,1,1,,
672642,accessory,1,1,,,1,,
672642,accessory,2,1,,,1,,
672642,accessory,4,1,,,1,,
672652,accessory,1,1,,1,1,,
672652,accessory,4,1,,1,1,,
672654,accessory,1,1,,1,1,,
672654,accessory,4,1,,1,1,,
672657,accessory,3,1,1,1,,,
672657,accessory,4,1,1,1,,,
672666,accessory,1,1,,1,,,
672666,accessory,3,1,,1,,,
672666,accessory,4,1,,1,,,
672668,accessory,1,1,,,1,1,
672668,accessory,2,1,,,1,1,
672669,accessory,1,1,,,1,,
672669,accessory,2,1,,,1,,
672669,accessory,4,1,,,1,,
672670,accessory,1,1,,,1,,
672670,accessory,2,1,,,1,,
672670,accessory,4,1,,,1,,
672671,core,3,2,1,1,,,
672671,core,4,2,1,1,,,
672673,core,1,2,,1,1,1,
672688,accessory,1,1,,1,,1,
672688,accessory,3,1,,1,,1,
672693,accessory,1,1,,,1,,
672693,accessory,2,1,,,1,,
672693,accessory,4,1,,,1,,
672694,accessory,1,1,,,1,1,
672694,accessory,2,1,,,1,1,
672695,accessory,3,1,1,1,,,
672695,accessory,4,1,1,1,,,
672696,accessory,1,1,,1,1,,
672696,accessory,4,1,,1,1,,
672697,accessory,2,1,1,,,1,
672697,accessory,3,1,1,,,1,
672698,accessory,1,1,,,1,,
672698,accessory,2,1,,,1,,
672698,accessory,4,1,,,1,,
672706,accessory,1,1,,,1,,
672706,accessory,2,1,,,1,,
672706,accessory,4,1,,,1,,
672708,accessory,1,1,,1,,1,
672708,accessory,3,1,,1,,1,
672710,accessory,1,1,,1,,1,
672710,accessory,3,1,,1,,1,
672711,accessory,1,1,,1,,,
672711,accessory,3,1,,1,,,
672711,accessory,4,1,,1,,,
672715,core,1,2,,1,1,1,
672716,accessory,1,1,,1,,1,
672716,accessory,3,1,,1,,1,
672718,accessory,1,1,,,1,,
672718,accessory,2,1,,,1,,
672718,accessory,4,1,,,1,,
672724,accessory,1,1,,,,1,
672724,accessory,2,1,,,,1,
672724,accessory,3,1,,,,1,
672730,accessory,1,1,,,,1,
672730,accessory,2,1,,,,1,
672730,accessory,3,1,,,,1,
672731,accessory,1,2,,,1,2,
672731,accessory,2,2,,,1,2,
672735,accessory,2,1,1,,1,,
672735,accessory,4,1,1,,1,,
672742,accessory,1,1,,1,,1,
672742,accessory,3,1,,1,,1,
672746,core,1,2,,1,1,1,
672747,accessory,1,1,,,,1,
672747,accessory,2,1,,,,1,
672747,accessory,3,1,,,,1,
672748,accessory,1,1,,1,1,,
672748,accessory,4,1,,1,1,,
672751,accessory,1,1,,,1,,
672751,accessory,2,1,,,1,,
672751,accessory,4,1,,,1,,
672752,accessory,3,2,1,1,,2,
672754,core,2,3,1,,1,1,
672758,accessory,3,1,1,1,,,
672758,accessory,4,1,1,1,,,
672760,core,1,2,,1,1,1,
672762,accessory,1,1,,,1,1,
672762,accessory,2,1,,,1,1,
672764,accessory,1,1,,1,,,
672764,accessory,3,1,,1,,,
672764,accessory,4,1,,1,,,
672768,accessory,1,1,,1,1,,
672768,accessory,4,1,,1,1,,
672771,accessory,1,1,,1,1,,
672771,accessory,4,1,,1,1,,
672774,accessory,1,1,,1,1,,
672774,accessory,4,1,,1,1,,
672775,accessory,1,1,,1,,,
672775,accessory,3,1,,1,,,
672775,accessory,4,1,,1,,,
672779,core,1,2,,1,,1,
672779,core,3,2,,1,,1,
672780,accessory,2,1,1,,1,,
672780,accessory,4,1,1,,1,,
672787,accessory,1,1,,1,,1,
672787,accessory,3,1,,1,,1,
672793,accessory,1,1,,,1,,
672793,accessory,2,1,,,1,,
672793,accessory,4,1,,,1,,
672794,accessory,1,1,,,1,,
672794,accessory,2,1,,,1,,
672794,accessory,4,1,,,1,,
672808,accessory,1,1,,,1,,
672808,accessory,2,1,,,1,,
672808,accessory,4,1,,,1,,
672810,accessory,1,1,,,1,,
672810,accessory,2,1,,,1,,
672810,accessory,4,1,,,1,,
672812,accessory,1,1,,1,,1,
672812,accessory,3,1,,1,,1,
672816,accessory,1,1,,,,1,
672816,accessory,2,1,,,,1,
672816,accessory,3,1,,,,1,
672818,accessory,1,1,,1,,,
672818,accessory,3,1,,1,,,
672818,accessory,4,1,,1,,,
672823,accessory,1,2,,2,2,1,
672824,accessory,1,1,,1,,1,
672824,accessory,3,1,,1,,1,
672825,accessory,1,2,,1,1,2,
672826,accessory,3,2,1,2,,1,
672831,accessory,1,1,,1,,1,
672831,accessory,3,1,,1,,1,
672832,accessory,1,1,,1,,1,
672832,accessory,3,1,,1,,1,
672834,accessory,1,1,,1,,,
672834,accessory,3,1,,1,,,
672834,accessory,4,1,,1,,,
672870,accessory,1,1,,1,,1,
672870,accessory,3,1,,1,,1,
672874,accessory,1,1,,1,,1,
672874,accessory,3,1,,1,,1,
672877,accessory,1,1,,1,,1,
672877,accessory,3,1,,1,,1,
672884,accessory,1,1,,1,,1,
672884,accessory,3,1,,1,,1,
672885,core,1,2,,1,,1,
672885,core,3,2,,1,,1,
672886,accessory,1,1,,1,,1,
672886,accessory,3,1,,1,,1,
672887,accessory,1,1,,1,,1,
672887,accessory,3,1,,1,,1,
672890,accessory,1,1,,1,,1,
672890,accessory,3,1,,1,,1,
672892,accessory,1,1,,,1,,
672892,accessory,2,1,,,1,,
672892,accessory,4,1,,,1,,
672894,accessory,1,1,,1,,,
672894,accessory,3,1,,1,,,
672894,accessory,4,1,,1,,,
672895,accessory,2,1,1,,1,,
672895,accessory,4,1,1,,1,,
672897,core,2,3,2,,1,,
672897,core,4,3,2,,1,,
672910,accessory,1,1,,1,,,
672910,accessory,3,1,,1,,,
672910,accessory,4,1,,1,,,
672911,accessory,1,1,,,,1,
672911,accessory,2,1,,,,1,
672911,accessory,3,1,,,,1,
672914,accessory,1,1,,1,,,
672914,accessory,3,1,,1,,,
672914,accessory,4,1,,1,,,
672915,accessory,1,1,,,1,,
672915,accessory,2,1,,,1,,
672915,accessory,4,1,,,1,,
672922,accessory,1,1,,,,1,
672922,accessory,2,1,,,,1,
672922,accessory,3,1,,,,1,
672925,accessory,1,1,,,1,,
672925,accessory,2,1,,,1,,
672925,accessory,4,1,,,1,,
672926,core,2,2,1,,1,1,
672930,accessory,1,1,,1,,1,
672930,accessory,3,1,,1,,1,
672931,accessory,2,1,1,,1,,
672931,accessory,4,1,1,,1,,
672936,accessory,4,3,2,3,2,,
672940,accessory,1,1,,,1,,
672940,accessory,2,1,,,1,,
672940,accessory,4,1,,,1,,
672941,core,2,2,1,,1,1,
672953,accessory,1,1,,1,,1,
672953,accessory,3,1,,1,,1,
672955,accessory,1,1,,1,1,,
672955,accessory,4,1,,1,1,,
672963,accessory,1,1,,1,,,
672963,accessory,3,1,,1,,,
672963,accessory,4,1,,1,,,
672970,accessory,1,1,,,1,1,
672970,accessory,2,1,,,1,1,
672971,accessory,1,1,,,,1,
672971,accessory,2,1,,,,1,
672971,accessory,3,1,,,,1,
672981,accessory,2,1,1,,,,
672981,accessory,3,1,1,,,,
672981,accessory,4,1,1,,,,
672982,accessory,1,1,,1,,,
672982,accessory,3,1,,1,,,
672982,accessory,4,1,,1,,,
672984,accessory,1,1,,,,1,
672984,accessory,2,1,,,,1,
672984,accessory,3,1,,,,1,
672985,core,1,4,,1,2,,
672985,core,4,4,,1,2,,
672986,accessory,1,1,,,,1,
672986,accessory,2,1,,,,1,
672986,accessory,3,1,,,,1,
672990,accessory,2,1,1,,1,,
672990,accessory,4,1,1,,1,,
672993,accessory,1,1,,,1,,
672993,accessory,2,1,,,1,,
672993,accessory,4,1,,,1,,
672994,accessory,1,1,,1,,1,
672994,accessory,3,1,,1,,1,
672995,accessory,1,1,,1,,,
672995,accessory,3,1,,1,,,
672995,accessory,4,1,,1,,,
672996,accessory,1,1,,1,1,,
672996,accessory,4,1,,1,1,,
673023,accessory,1,1,,,1,,
673023,accessory,2,1,,,1,,
673023,accessory,4,1,,,1,,
673027,accessory,1,1,,,,1,
673027,accessory,2,1,,,,1,
673027,accessory,3,1,,,,1,
673029,accessory,1,1,,1,1,,
673029,accessory,4,1,,1,1,,
673032,accessory,1,1,,,1,,
673032,accessory,2,1,,,1,,
673032,accessory,4,1,,,1,,
673033,accessory,2,1,1,,1,,
673033,accessory,4,1,1,,1,,
673050,accessory,1,1,,1,,1,
673050,accessory,3,1,,1,,1,
673070,accessory,1,1,,,1,,
673070,accessory,2,1,,,1,,
673070,accessory,4,1,,,1,,
673071,accessory,1,1,,,1,,
673071,accessory,2,1,,,1,,
673071,accessory,4,1,,,1,,
673082,accessory,1,1,,,,1,
673082,accessory,2,1,,,,1,
673082,accessory,3,1,,,,1,
673085,accessory,1,1,,,,1,
673085,accessory,2,1,,,,1,
673085,accessory,3,1,,,,1,
673087,accessory,1,1,,1,,,
673087,accessory,3,1,,1,,,
673087,accessory,4,1,,1,,,
673094,core,1,2,,,1,,
673094,core,2,2,,,1,,
673094,core,4,2,,,1,,
673095,accessory,1,1,,,1,,
673095,accessory,2,1,,,1,,
673095,accessory,4,1,,,1,,
673101,core,2,2,1,,1,1,
673108,accessory,1,1,,1,,1,
673108,accessory,3,1,,1,,1,
673110,accessory,1,1,,,,1,
673110,accessory,2,1,,,,1,
673110,accessory,3,1,,,,1,
673115,accessory,1,1,,1,,,
673115,accessory,3,1,,1,,,
673115,accessory,4,1,,1,,,
673117,accessory,1,1,,1,,,
673117,accessory,3,1,,1,,,
673117,accessory,4,1,,1,,,
673118,accessory,1,1,,,1,,
673118,accessory,2,1,,,1,,
673118,accessory,4,1,,,1,,
673135,accessory,1,1,,,,1,
673135,accessory,2,1,,,,1,
673135,accessory,3,1,,,,1,
673138,core,2,2,1,,1,1,
673139,accessory,1,2,,,,2,
673139,accessory,2,2,,,,2,
673139,accessory,3,2,,,,2,
673140,accessory,3,2,2,1,,2,
673147,accessory,1,1,,1,,1,
673147,accessory,3,1,,1,,1,
673149,accessory,1,1,,1,1,,
673149,accessory,4,1,,1,1,,
673154,accessory,1,1,,1,1,,
673154,accessory,4,1,,1,1,,
673162,accessory,1,1,,,1,,
673162,accessory,2,1,,,1,,
673162,accessory,4,1,,,1,,
673163,accessory,1,1,,1,,1,
673163,accessory,3,1,,1,,1,
673164,accessory,1,1,,1,,1,
673164,accessory,3,1,,1,,1,
673165,accessory,1,1,,1,,,
673165,accessory,3,1,,1,,,
673165,accessory,4,1,,1,,,
673166,core,3,3,2,2,,2,
673167,accessory,4,2,1,2,2,,
673171,accessory,1,1,,1,1,,
673171,accessory,4,1,,1,1,,
673174,accessory,1,1,,,1,,
673174,accessory,2,1,,,1,,
673174,accessory,4,1,,,1,,
673182,accessory,1,1,,1,,1,
673182,accessory,3,1,,1,,1,
673183,accessory,1,1,,1,1,,
673183,accessory,4,1,,1,1,,
673186,core,4,2,1,1,1,,
673187,accessory,1,1,,1,,1,
673187,accessory,3,1,,1,,1,
673189,accessory,1,1,,,1,1,
673189,accessory,2,1,,,1,1,
673194,accessory,2,1,1,,1,,
673194,accessory,4,1,1,,1,,
673195,core,2,2,1,,1,1,
673198,accessory,1,1,,1,,1,
673198,accessory,3,1,,1,,1,
673199,accessory,2,1,1,,1,,
673199,accessory,4,1,1,,1,,
673201,accessory,1,1,,1,1,,
673201,accessory,4,1,,1,1,,
673203,accessory,1,1,,,,1,
673203,accessory,2,1,,,,1,
673203,accessory,3,1,,,,1,
673207,accessory,1,1,,1,,,
673207,accessory,3,1,,1,,,
673207,accessory,4,1,,1,,,
673210,core,2,2,1,,1,1,
673215,accessory,1,1,,1,,1,
673215,accessory,3,1,,1,,1,
673217,accessory,1,1,,,1,1,
673217,accessory,2,1,,,1,1,
673222,accessory,1,1,,,1,1,
673222,accessory,2,1,,,1,1,
673224,accessory,1,1,,,1,1,
673224,accessory,2,1,,,1,1,
673229,accessory,1,1,,,,1,
673229,accessory,2,1,,,,1,
673229,accessory,3,1,,,,1,
673232,accessory,1,1,,,1,1,
673232,accessory,2,1,,,1,1,
673233,core,1,3,,1,,2,
673233,core,3,3,,1,,2,
673234,accessory,3,1,1,1,,,
673234,accessory,4,1,1,1,,,
673241,core,3,3,1,1,,2,
673242,accessory,1,1,,,,1,
673242,accessory,2,1,,,,1,
673242,accessory,3,1,,,,1,
673243,accessory,1,1,,,1,,
673243,accessory,2,1,,,1,,
673243,accessory,4,1,,,1,,
673244,core,2,3,1,,1,1,
673245,core,2,2,1,,1,1,
673251,accessory,1,1,,,1,,
673251,accessory,2,1,,,1,,
673251,accessory,4,1,,,1,,
673262,accessory,1,1,,1,,,
673262,accessory,3,1,,1,,,
673262,accessory,4,1,,1,,,
673263,accessory,1,1,,1,,1,
673263,accessory,3,1,,1,,1,
673264,accessory,3,1,1,1,,,
673264,accessory,4,1,1,1,,,
673265,accessory,1,1,,1,1,,
673265,accessory,4,1,,1,1,,
673270,accessory,1,1,,1,,,
673270,accessory,3,1,,1,,,
673270,accessory,4,1,,1,,,
673271,accessory,1,1,,1,1,,
673271,accessory,4,1,,1,1,,
673272,accessory,3,1,1,1,,,
673272,accessory,4,1,1,1,,,
673273,accessory,1,1,,1,,1,
673273,accessory,3,1,,1,,1,
673274,accessory,1,1,,1,,,
673274,accessory,3,1,,1,,,
673274,accessory,4,1,,1,,,
673290,accessory,2,1,1,,1,,
673290,accessory,4,1,1,,1,,
673307,accessory,1,1,,,,1,
673307,accessory,2,1,,,,1,
673307,accessory,3,1,,,,1,
673308,accessory,1,1,,,,1,
673308,accessory,2,1,,,,1,
673308,accessory,3,1,,,,1,
673310,accessory,2,1,1,,,,
673310,accessory,3,1,1,,,,
673310,accessory,4,1,1,,,,
673311,accessory,2,1,1,,1,,
673311,accessory,4,1,1,,1,,
673327,accessory,1,1,,1,,,
673327,accessory,3,1,,1,,,
673327,accessory,4,1,,1,,,
673331,accessory,1,1,,1,1,,
673331,accessory,4,1,,1,1,,
673332,accessory,1,1,,,1,,
673332,accessory,2,1,,,1,,
673332,accessory,4,1,,,1,,
673334,accessory,1,1,,1,,,
673334,accessory,3,1,,1,,,
673334,accessory,4,1,,1,,,
673336,accessory,1,2,,1,,2,
673336,accessory,3,2,,1,,2,
673337,accessory,1,1,,1,,1,
673337,accessory,3,1,,1,,1,
673338,accessory,1,2,,1,,2,
673338,accessory,3,2,,1,,2,
673339,accessory,1,1,,1,,1,
673339,accessory,3,1,,1,,1,
673343,accessory,1,1,,1,,,
673343,accessory,3,1,,1,,,
673343,accessory,4,1,,1,,,
673345,accessory,1,1,,,1,,
673345,accessory,2,1,,,1,,
673345,accessory,4,1,,,1,,
673348,accessory,1,1,,1,1,,
673348,accessory,4,1,,1,1,,
673349,accessory,1,1,,,1,,
673349,accessory,2,1,,,1,,
673349,accessory,4,1,,,1,,
673350,accessory,1,1,,1,,,
673350,accessory,3,1,,1,,,
673350,accessory,4,1,,1,,,
673362,core,2,2,1,,1,1,
673365,accessory,1,1,,,,1,
673365,accessory,2,1,,,,1,
673365,accessory,3,1,,,,1,
673375,core,2,2,1,,,1,
673375,core,3,2,1,,,1,
673379,accessory,1,2,,1,1,2,
673381,accessory,2,1,1,,1,,
673381,accessory,4,1,1,,1,,
673382,accessory,1,1,,1,,1,
673382,accessory,3,1,,1,,1,
673384,accessory,1,1,,,1,,
673384,accessory,2,1,,,1,,
673384,accessory,4,1,,,1,,
673389,accessory,1,1,,,,1,
673389,accessory,2,1,,,,1,
673389,accessory,3,1,,,,1,
673390,accessory,2,1,1,,1,,
673390,accessory,4,1,1,,1,,
673392,accessory,1,2,,1,1,2,
673393,accessory,1,1,,,1,1,
673393,accessory,2,1,,,1,1,
673394,core,1,2,,,1,1,
673394,core,2,2,,,1,1,
673401,accessory,1,1,,,,1,
673401,accessory,2,1,,,,1,
673401,accessory,3,1,,,,1,
673402,accessory,1,1,,1,,1,
673402,accessory,3,1,,1,,1,
673403,accessory,1,1,,1,1,,
673403,accessory,4,1,,1,1,,
673404,core,4,2,1,1,1,,
673406,accessory,3,2,1,1,,2,
673407,core,1,2,,,,1,
673407,core,2,2,,,,1,
673407,core,3,2,,,,1,
673410,accessory,1,1,,1,1,,
673410,accessory,4,1,,1,1,,
673411,accessory,1,1,,1,,1,
673411,accessory,3,1,,1,,1,
673418,accessory,1,1,,,1,,
673418,accessory,2,1,,,1,,
673418,accessory,4,1,,,1,,
673419,accessory,1,1,,,1,,
673419,accessory,2,1,,,1,,
673419,accessory,4,1,,,1,,
673420,accessory,2,1,1,,,1,
673420,accessory,3,1,1,,,1,
673421,accessory,1,1,,,1,,
673421,accessory,2,1,,,1,,
673421,accessory,4,1,,,1,,
673422,core,1,2,,,,1,
673422,core,2,2,,,,1,
673422,core,3,2,,,,1,
673424,accessory,2,1,1,,1,,
673424,accessory,4,1,1,,1,,
673425,accessory,1,1,,1,,1,
673425,accessory,3,1,,1,,1,
673441,accessory,2,1,1,,,,
673441,accessory,3,1,1,,,,
673441,accessory,4,1,1,,,,
673444,accessory,1,1,,1,,,
673444,accessory,3,1,,1,,,
673444,accessory,4,1,,1,,,
673468,core,3,2,1,1,,1,
673473,accessory,1,1,,,,1,
673473,accessory,2,1,,,,1,
673473,accessory,3,1,,,,1,
673475,core,2,2,1,,1,,
673475,core,4,2,1,,1,,
673478,core,4,2,1,1,1,,
673483,core,1,2,,1,,1,
673483,core,3,2,,1,,1,
673492,accessory,1,1,,,,1,
673492,accessory,2,1,,,,1,
673492,accessory,3,1,,,,1,
673497,core,2,4,2,,1,1,
673502,accessory,1,1,,1,1,,
673502,accessory,4,1,,1,1,,
673509,core,3,2,1,1,,1,
673511,accessory,1,2,,,2,2,
673511,accessory,2,2,,,2,2,
673515,core,1,2,,1,1,1,
673516,accessory,1,1,,1,1,,
673516,accessory,4,1,,1,1,,
673517,accessory,1,2,,2,1,1,
673519,core,1,2,,,1,,
673519,core,2,2,,,1,,
673519,core,4,2,,,1,,
673520,accessory,2,1,1,,,,
673520,accessory,3,1,1,,,,
673520,accessory,4,1,1,,,,
673524,accessory,1,1,,,1,,
673524,accessory,2,1,,,1,,
673524,accessory,4,1,,,1,,
673525,accessory,1,1,,,,1,
673525,accessory,2,1,,,,1,
673525,accessory,3,1,,,,1,
673527,accessory,1,1,,1,,1,
673527,accessory,3,1,,1,,1,
673533,accessory,1,1,,,1,1,
673533,accessory,2,1,,,1,1,
673541,accessory,1,1,,,1,,
673541,accessory,2,1,,,1,,
673541,accessory,4,1,,,1,,
673542,accessory,2,1,1,,1,,
673542,accessory,4,1,1,,1,,
673543,accessory,1,1,,1,1,,
673543,accessory,4,1,,1,1,,
673544,accessory,2,1,1,,1,,
673544,accessory,4,1,1,,1,,
673545,accessory,2,1,1,,1,,
673545,accessory,4,1,1,,1,,
673553,accessory,1,1,,,1,,
673553,accessory,2,1,,,1,,
673553,accessory,4,1,,,1,,
673554,accessory,1,1,,1,,1,
673554,accessory,3,1,,1,,1,
673561,accessory,1,1,,1,,,
673561,accessory,3,1,,1,,,
673561,accessory,4,1,,1,,,
